,kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.channelTitle,snippet.playlistId,snippet.position,snippet.resourceId.kind,snippet.resourceId.videoId,snippet.videoOwnerChannelTitle,snippet.videoOwnerChannelId,publish_date,viewcount_loganpaul
20,youtube#playlistItem,LBYVsfcgkVnRqLSNtjpvVXCVHo8,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmxkdlhRZy05Nkgw,2021-05-09T19:19:23Z,UCG8rbF3g2AMX70yOd8vqIZg,Face To Face With Floyd Mayweather,"I post exclusive fighting videos every week inside The Maverick Club... JOIN NOW  ► https://club.maverickclothing.com/ Watch me beat Floyd Mayweather on June 6 ;) SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (I Spent $2,000,000 On Pokémon Cards) ► https://youtu.be/qeBYzTr8_Ls  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Edited by: @HillierSmith   Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,19,youtube#video,ldvXQg-96H0,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2021-05-09,9472128
21,youtube#playlistItem,QQRgS3gA6WR8-QUP1_oDv_rruO4,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjFkRmdad3Blb2tr,2021-02-28T03:52:05Z,UCG8rbF3g2AMX70yOd8vqIZg,"Opening The $1,000,000 1st Edition Pokemon Box (Official Live Stream)","Get your ""1st Break"" Logan Paul NFT (Limited #) ► https://shopnfts.com Join The Maverick Club to get my FREE NFT & win my Gengar Evolutions painting ► https://club.maverickclothing.com SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan​  [WATCH] I Spent $2,000,000 On Pokemon Cards  ► https://youtu.be/qeBYzTr8_Ls  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,20,youtube#video,1dFgZwpeokk,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2021-02-28,7881739
22,youtube#playlistItem,dThjz2ij5kLwydMhlAnZqBIlTbw,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnFlQll6VHI4X0xz,2021-02-03T21:00:55Z,UCG8rbF3g2AMX70yOd8vqIZg,"I Spent $2,000,000 On Pokémon Cards","Charizard, here I come... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan Bid on a 1st Edition Pack: https://goldinauctions.com/Category/Logan_Paul_s_1st_Edition_Pok_mon_Box_Break_-282.html  We'll see you February 27th LIVE on this YouTube channel for our $400,000 1st Edition Box Break... SAVE THE DATE! (6pm PST/9pm EST)  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Edited by:   @HillierSmith  Original Music at 3:35/5:05 by:   @Nick Murray   Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,21,youtube#video,qeBYzTr8_Ls,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2021-02-03,10978809
23,youtube#playlistItem,9DWZ6tO4tnCmJdlpCHu4WisG94U,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLkttZUN1b00xaGZZ,2020-12-23T19:45:43Z,UCG8rbF3g2AMX70yOd8vqIZg,Logan Paul - 2020 (Official Music Video),Directed by Logan Paul and Juliana Accettone  Song Produced by Jake Broido & Jaron Crespi Wear Maverick Clothing ► https://maverickclothing.com SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Buy ‘2020’ on iTunes: https://music.apple.com/us/album/2020-single/1545863001 Stream '2020' on Spotify: https://open.spotify.com/track/2IgzajjY7h18gjHvQ3LKZ5?si=alyv8WKXRb6AgdLCUUzMPQ  Watch Previous Vlog (I FaceTimed Floyd Mayweather) ► https://youtu.be/dEMix-SwBNU  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,22,youtube#video,KmeCuoM1hfY,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-12-23,14702062
24,youtube#playlistItem,-PGczj-tlZ4SQIs_PMj9qNEfkDo,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmRFTWl4LVN3Qk5V,2020-12-17T20:55:58Z,UCG8rbF3g2AMX70yOd8vqIZg,I FaceTimed Floyd Mayweather...,"Get Maverick Clothing for a chance to get free tickets to the fight ► https://maverickclothing.com Join the Maverick Club for exclusive content, insane giveaways & more  ► https://club.maverickclothing.com/join/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Buy the fight on Fanmio: https://fanmio.com  Watch Previous Vlog (I Spent $150,000 On This Pokémon Card) ► https://youtu.be/9KtFn1hCzNg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,23,youtube#video,dEMix-SwBNU,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-12-17,8173913
25,youtube#playlistItem,5DFmF9oxlTWOEj1F8tUdjNgx8GA,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjlLdEZuMWhDek5n,2020-10-14T18:28:34Z,UCG8rbF3g2AMX70yOd8vqIZg,"I Spent $150,000 On This Pokémon Card","Join The Maverick Club ► https://club.maverickclothing.com/join/ That was intense... love you Gary thank you!! SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Our Live Stream (The $200,000 Pokémon Unboxing) ► https://youtu.be/iQ-f4N2yzTM  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,24,youtube#video,9KtFn1hCzNg,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-10-14,15337103
26,youtube#playlistItem,IyJuznFeqFCt5NOEPtAAg5ESbLk,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmlRLWY0TjJ5elRN,2020-10-10T03:49:44Z,UCG8rbF3g2AMX70yOd8vqIZg,"Opening The $200,000 1st Edition Pokemon Box (Official Live Stream)","PLEASE DONATE TO NAMI: https://donate.nami.org/PokemonCards Get a Current Black Premium Card: https://www.current.com/LoganPaul Join The Maverick Club to win a PSA 9 Base Set Charizard ► https://club.maverickclothing.com/join/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  SHOUTOUT TO ALL NURSES! www.careismatic.com/tributetocourage   @CherokeeUniforms #cherokeeuniforms #nurses https://careismatic.com/ #tributetocourage  Watch Previous Vlog (I Bought A $200,000 Box Of Pokemon Cards) ► https://youtu.be/509V3RSOwGA  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,25,youtube#video,iQ-f4N2yzTM,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-10-10,12719259
27,youtube#playlistItem,CLRcFoxA8X1pKbQasptCU6_ltdI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjUwOVYzUlNPd0dB,2020-10-03T18:03:55Z,UCG8rbF3g2AMX70yOd8vqIZg,"I Bought A $200,000 Box Of Pokémon Cards",Buy a 1st Edition Pack (to be opened LIVE on October 9 @ 6pm PST) ► https://loganslivestream.com SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Goodbye Forever) ► https://youtu.be/PrM5AuErOrM  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,26,youtube#video,509V3RSOwGA,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-10-03,10052610
28,youtube#playlistItem,3THacK8TkHm8o3Dv0XAxXBEqtpg,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlByTTVBdUVyT3JN,2020-09-23T19:40:28Z,UCG8rbF3g2AMX70yOd8vqIZg,Goodbye Forever.,Join The Maverick Club ► https://club.maverickclothing.com/join/ It’s time to move on.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (TEKASHI 6IX9INE) ► https://youtu.be/agDb_ps9UvA  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,27,youtube#video,PrM5AuErOrM,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-09-23,8562351
29,youtube#playlistItem,Flcd2m5ZoaMr2FRkI80f_b5BlzE,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmFnRGJfcHM5VXZB,2020-09-10T19:38:05Z,UCG8rbF3g2AMX70yOd8vqIZg,TEKASHI 6IX9INE 🌈,Subscribe to IMPAULSIVE ► https://www.youtube.com/impaulsive Wear Maverick Clothing ► https://maverickclothing.com SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (She Couldn't Hold It In) ► https://youtu.be/1bXCJzvVHuE  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,28,youtube#video,agDb_ps9UvA,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-09-10,8668183
30,youtube#playlistItem,yRRh4KTAvz9LIrY0AZNKuJ6issI,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjFiWENKenZWSHVF,2020-09-02T19:04:31Z,UCG8rbF3g2AMX70yOd8vqIZg,She Couldn't Hold It In Anymore...,"Download Lords Mobile to win BIG prizes here: http://igg.com/event/logan $30,000 CASH GIVEAWAY and a $350 gift pack for everyone! Join The Maverick Club for a chance to win my Dodge Challenger! ► https://club.maverickclothing.com/join/ Get your NEW 'Washed Grey' Maverick Clothing ► https://maverickclothing.com SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (I Cheated) ► https://youtu.be/ZrqNE37L_ZI  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs  Dodge Challenger Giveaway Rules: https://maverickclothing.com/pages/privacy-policy",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,29,youtube#video,1bXCJzvVHuE,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-09-02,7768451
31,youtube#playlistItem,e7zALnONvW_zLQaDPIUcpAkt-Y0,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlpycU5FMzdMX1pJ,2020-08-19T20:32:29Z,UCG8rbF3g2AMX70yOd8vqIZg,I Cheated,Wear Maverick Clothing ► https://maverickclothing.com Sorry Josie :( SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (She Will Have My Baby) ► https://youtu.be/28SlGarWNy8  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,30,youtube#video,ZrqNE37L_ZI,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-08-19,10108334
32,youtube#playlistItem,PZgJF1paK5b5WGVmpwf0XDpmCCE,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjI4U2xHYXJXTnk4,2020-08-14T19:58:31Z,UCG8rbF3g2AMX70yOd8vqIZg,She Will Have My Baby If...,Wear Maverick Clothing (BONE Restocked) ► https://maverickclothing.com Join The Maverick Club ► https://club.maverickclothing.com/join/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Trapped With My Girlfriend) ► https://youtu.be/d8e2ExenV-w  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,31,youtube#video,28SlGarWNy8,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-08-14,8615380
33,youtube#playlistItem,qFpxBFVjtA9lCYiXrJORhsC9yQ4,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmQ4ZTJFeGVuVi13,2020-08-10T18:18:59Z,UCG8rbF3g2AMX70yOd8vqIZg,Trapped With My Girlfriend At -202 Degrees,Get your new Maverick Hats ► https://maverickclothing.com Join The Maverick Club for more juice ► https://club.maverickclothing.com/join/ SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (I Painted Josie) ► https://youtu.be/qp9hqc8fozg  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,32,youtube#video,d8e2ExenV-w,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-08-10,10051152
34,youtube#playlistItem,kupbxD8MqnVETXpnA7Uujh_LqH4,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnFwOWhxYzhmb3pn,2020-08-05T19:13:55Z,UCG8rbF3g2AMX70yOd8vqIZg,I Painted Josie Like One Of My French Girls,Join The Maverick Club for more juice ► https://club.maverickclothing.com/join/ Wear Maverick Clothing ► https://maverickclothing.com SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Will My Boys Lie To My Girlfriend For Me?) ► https://youtu.be/ThnGd7P6lxQ  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,33,youtube#video,qp9hqc8fozg,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-08-05,10550859
35,youtube#playlistItem,mWveoRzm7Lgaz_qVEgeHLdn5Emo,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLlRobkdkN1A2bHhR,2020-08-03T17:59:05Z,UCG8rbF3g2AMX70yOd8vqIZg,Will My Boys Lie To My Girlfriend For Me?,Wear Maverick Clothing ► https://maverickclothing.com Join The Maverick Club ► https://club.maverickclothing.com/join/ Do the boys have my back? SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Hollywood Changed Us) ► https://youtu.be/qhtaaW_BOw4  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,34,youtube#video,ThnGd7P6lxQ,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-08-03,12248988
36,youtube#playlistItem,ci19LYm-7UhPmb6YfKNJlPqV0_A,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnFodGFhV19CT3c0,2020-07-31T19:09:59Z,UCG8rbF3g2AMX70yOd8vqIZg,Hollywood Changed Us...,Join The Maverick Club ► https://club.maverickclothing.com/join/ Wear Maverick Clothing ► https://maverickclothing.com Sorry dad SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (This Crushed Them) ► https://youtu.be/3VglNPboRfY  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,35,youtube#video,qhtaaW_BOw4,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-07-31,7876411
37,youtube#playlistItem,_UDbzMOMqwfY2JOuVXqeVANvdgo,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLjNWZ2xOUGJvUmZZ,2020-07-27T20:51:41Z,UCG8rbF3g2AMX70yOd8vqIZg,This Completely Crushed Them...,Join The Maverick Club ► https://club.maverickclothing.com/join/ Wear Maverick Clothing ► https://maverickclothing.com Consider this payback for the shrimp... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (We Ran Away Together) ► https://youtu.be/kqhz6yY6hhQ  Shoutout C&M Metals for letting us crush! Hit them on IG: https://instagram.com/cmmetalsinc?igshid=1jx6xbcv0txcg https://instagram.com/calimadephotobus?igshid=1e8qiha0y2o1e  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,36,youtube#video,3VglNPboRfY,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-07-27,9992018
38,youtube#playlistItem,GXpWoepsuEZYqeLwlCIUGf5o99s,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLmtxaHo2eVk2aGhR,2020-07-24T18:46:12Z,UCG8rbF3g2AMX70yOd8vqIZg,We Ran Away Together,"[NEW] Get your Maverick ‘BONE’ Collection ► https://maverickclothing.com Consider it a honeymoon SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (Can I Borrow $250,000?) ► https://youtu.be/xwNC_lzglHA  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,37,youtube#video,kqhz6yY6hhQ,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-07-24,7510041
39,youtube#playlistItem,cDMDQ7_IKIgcAKME81rpF7RhC8w,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnh3TkNfbHpnbEhB,2020-07-22T19:25:21Z,UCG8rbF3g2AMX70yOd8vqIZg,"Can I Borrow $250,000?","[NEW] Get your Maverick ‘BONE’ Clothing ► https://maverickclothing.com I’ll return it... I think... SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Check out Chase’s YT Channel: https://www.youtube.com/channel/UC2JuIiVGokI7Kfy6nl7W_7w  Watch Previous Vlog (This Got Me In Trouble) ► https://youtu.be/z1TUUW7PO4E  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs   ⚠ WARNING ⚠ Please be warned; under no circumstances should any activities, stunts, challenges, or pranks in our content be replicated or attempted in any capacity by any of our viewers. All activities, stunts, challenges, and pranks are performed by trained professionals in a controlled environment and are for entertainment purposes only. Again, do not replicate anything you see in our content at home!",Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,38,youtube#video,xwNC_lzglHA,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-07-22,7552554
40,youtube#playlistItem,xVqgsGXmItgnDcf8xsgnXCgPu1Q,VVVHOHJiRjNnMkFNWDcweU9kOHZxSVpnLnoxVFVVVzdQTzRF,2020-07-20T18:59:40Z,UCG8rbF3g2AMX70yOd8vqIZg,This Got Me In Trouble...,Maverick Clothing ‘BONE’ Series 7.22.20 ► https://maverickclothing.com She’s definitely top 3 though.  SUBSCRIBE FOR DAILY VLOGS! ► http://bit.ly/Subscribe2Logan  Watch Previous Vlog (He Has My Back) ► https://youtu.be/3GV9tYy9EqU  ADD ME ON: INSTAGRAM: https://www.instagram.com/LoganPaul/ TWITTER: https://twitter.com/LoganPaul  Watch our IMPAULSIVE Podcast ► https://www.youtube.com/impaulsive OR IMPAULSIVE CLIPS ► https://www.youtube.com/impaulsiveclips  I’m a 25 year old manchild living in Los Angeles. This is my life. https://www.youtube.com/LoganPaulVlogs,Logan Paul,UUG8rbF3g2AMX70yOd8vqIZg,39,youtube#video,z1TUUW7PO4E,Logan Paul,UCG8rbF3g2AMX70yOd8vqIZg,2020-07-20,7225493
